"component_name","ionization","assigned_internal_standard","panel","sample_id","abundance","description","cell_number","genotype","condition","sex","batch","group"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","3",-3.777,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","4",-3.448,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","5",-4.155,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","6",-4.656,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","7",-3.953,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","8",-4.594,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","9",-3.076,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","10",-3.747,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","11",-3.598,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","12",-3.612,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","13",-3.841,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","14",-5.321,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","15",-5.307,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","16",-4.621,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","17",-4.299,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","18",-3.806,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","19",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","20",-4.352,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","21",-4.651,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","22",-5.279,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","23",-2.971,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","24",-3.707,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","25",-4.592,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","26",-4.845,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","27",-4.051,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","28",NA,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","29",-3.757,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"CL(72:6/18:2)","negative","CL(14:0/14:0/14:0/14:0)-Lipid-neg","Lipid","30",-4.448,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","1",-4.849,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","2",-1.987,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","3",-2.963,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","4",-1.456,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","5",-1.649,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","6",-3.615,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","7",-1.963,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","8",-2.912,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","9",-1.423,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","10",-1.584,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","11",-3.756,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","12",-2.673,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","13",-1.461,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","14",-3.361,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","15",-1.041,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","16",-2.505,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","17",-0.9852,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","18",-3.278,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","19",-0.7924,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","20",-2.979,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","21",0.4072,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","22",0.4452,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","23",0.5717,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","24",0.3757,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","25",0.1868,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","26",-0.4495,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","27",0.3541,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","28",-1.296,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","29",0.2188,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"GM3(d36:1)","negative","GM3(d18:1/18:0(d5))-Lipid-neg","Lipid","30",-0.1965,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","1",-9.031,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","2",-7.711,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","3",-8.487,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","4",-7.934,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","5",-7.892,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","6",-9.642,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","7",-8.986,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","8",-8.44,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","9",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","10",-8.07,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","11",-8.86,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","12",-8.789,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","13",-8.105,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","14",-8.461,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","15",-7.809,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","16",-8.5,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","17",-8.551,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","18",-8.245,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","19",-8.1,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","20",-8.105,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","21",-6.821,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","22",-8.165,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","23",-6.907,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","24",-6.947,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","25",-8.09,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","26",NA,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","27",-7.381,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","28",-8.148,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","29",-7.642,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(18:1/18:1)_16:0","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","30",-7.818,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","1",-9.511,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","2",-7.877,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","3",-8.292,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","4",-8.147,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","5",-7.742,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","6",-7.26,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","7",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","8",-7.669,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","9",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","10",-8.955,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","11",-8.686,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","12",-8.244,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","13",-8.547,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","14",-7.609,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","15",-8.208,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","16",-8.396,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","17",-8.095,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","18",-8.325,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","19",-8.148,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","20",-8.809,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","21",-7.714,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","22",-9.241,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","23",-7.573,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","24",-8.45,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","25",-9.23,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","26",-8.745,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","27",-8.5,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","28",NA,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","29",-8.634,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Hemi-BMP(20:4/20:4)_20:4","negative","Hemi-BMP(14:0/14:0)_14:0-Lipid-neg","Lipid","30",NA,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
